BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
00041408                        ,2519            ,21-JUL-19,06741712                        ,         3,         1,WEST   ,        29,2019
00041408                        ,2519            ,21-JUL-19,00087696                        ,      2.49,         1,WEST   ,        29,2019
00041412                        ,2320            ,21-JUL-19,06691630                        ,         1,         1,WEST   ,        29,2019
00041416                        ,2762            ,21-JUL-19,00725421                        ,      1.89,         1,WEST   ,        29,2019
00041418                        ,4879            ,21-JUL-19,06786863                        ,      2.99,         1,CENTRAL,        29,2019
00041426                        ,4171            ,21-JUL-19,05903527                        ,      1.99,         1,EAST   ,        29,2019
00041427                        ,4458            ,21-JUL-19,06792050                        ,      1.99,         1,SOUTH  ,        29,2019
00041427                        ,4458            ,21-JUL-19,06200009                        ,      6.99,         1,SOUTH  ,        29,2019
00041434                        ,2654            ,20-JUL-19,00545309                        ,      9.98,         2,WEST   ,        28,2019
00041434                        ,2654            ,20-JUL-19,01342599                        ,     10.94,         2,WEST   ,        28,2019
00041436                        ,0632            ,21-JUL-19,00101253                        ,      3.99,         1,CENTRAL,        29,2019
00041450                        ,2507            ,22-JUL-19,00099364                        ,         1,         1,WEST   ,        29,2019
00041454                        ,0060            ,22-JUL-19,00088731                        ,      1.76,         2,EAST   ,        29,2019
00041455                        ,1873            ,22-JUL-19,00008503                        ,        .4,         1,CENTRAL,        29,2019
00041459                        ,3811            ,22-JUL-19,00097605                        ,      1.14,         2,SOUTH  ,        29,2019
00041459                        ,3811            ,22-JUL-19,07004809                        ,      1.25,         1,SOUTH  ,        29,2019
00041460                        ,3811            ,22-JUL-19,03962724                        ,       .49,         1,SOUTH  ,        29,2019
00041465                        ,4439            ,22-JUL-19,05426408                        ,      3.99,         1,EAST   ,        29,2019
00041466                        ,2453            ,21-JUL-19,00100886                        ,      2.39,         1,WEST   ,        29,2019
00041467                        ,1245            ,21-JUL-19,00761606                        ,      1.99,         1,EAST   ,        29,2019
00041468                        ,2780            ,21-JUL-19,00943251                        ,         1,         1,WEST   ,        29,2019
00041468                        ,2780            ,21-JUL-19,00143746                        ,         2,         1,WEST   ,        29,2019
00041474                        ,1112            ,21-JUL-19,00783778                        ,      2.99,         1,SOUTH  ,        29,2019
00041474                        ,1112            ,21-JUL-19,00095075                        ,      6.99,         1,SOUTH  ,        29,2019
00041475                        ,0099            ,21-JUL-19,02948573                        ,       2.5,         1,SOUTH  ,        29,2019
00041476                        ,4420            ,21-JUL-19,06287208                        ,         1,         1,EAST   ,        29,2019
00041477                        ,0428            ,21-JUL-19,02450522                        ,         3,         3,CENTRAL,        29,2019
00041480                        ,3476            ,21-JUL-19,00086351                        ,      2.29,         1,SOUTH  ,        29,2019
00041482                        ,3889            ,21-JUL-19,00093771                        ,         1,         1,SOUTH  ,        29,2019
00041486                        ,1729            ,21-JUL-19,06875039                        ,      6.99,         1,CENTRAL,        29,2019
00041489                        ,3030            ,21-JUL-19,00100589                        ,         6,         2,SOUTH  ,        29,2019
00041489                        ,3030            ,21-JUL-19,01388776                        ,      4.05,         1,SOUTH  ,        29,2019
00041496                        ,2066            ,21-JUL-19,00008436                        ,       .73,         1,CENTRAL,        29,2019
00041496                        ,2066            ,21-JUL-19,00072708                        ,      1.49,         1,CENTRAL,        29,2019
00041504                        ,4057            ,21-JUL-19,05129068                        ,        .5,         1,EAST   ,        29,2019
00041515                        ,1080            ,21-JUL-19,00375503                        ,      3.49,         1,EAST   ,        29,2019
00041518                        ,1034            ,22-JUL-19,00491609                        ,      1.99,         1,EAST   ,        29,2019
00041522                        ,3274            ,22-JUL-19,06419812                        ,      4.59,         1,SOUTH  ,        29,2019
00041526                        ,4506            ,22-JUL-19,06018766                        ,      2.99,         1,SOUTH  ,        29,2019
00041526                        ,4506            ,22-JUL-19,00761330                        ,     12.99,         3,SOUTH  ,        29,2019
00041532                        ,2391            ,22-JUL-19,00093388                        ,      1.57,         1,WEST   ,        29,2019
00041535                        ,2175            ,22-JUL-19,00635865                        ,      1.99,         1,WEST   ,        29,2019
00041547                        ,3993            ,22-JUL-19,00191369                        ,      2.88,         1,WEST   ,        29,2019
00041550                        ,4414            ,22-JUL-19,05765225                        ,         1,         1,CENTRAL,        29,2019
00041561                        ,2453            ,22-JUL-19,00008487                        ,        .5,         1,WEST   ,        29,2019
00041568                        ,3358            ,22-JUL-19,01454231                        ,      2.89,         1,SOUTH  ,        29,2019
00041572                        ,0789            ,23-JUL-19,05597189                        ,      2.88,         1,CENTRAL,        29,2019
00041579                        ,3582            ,23-JUL-19,06655850                        ,      3.76,         2,SOUTH  ,        29,2019
00041589                        ,4249            ,23-JUL-19,05374758                        ,      5.68,         1,EAST   ,        29,2019
00041594                        ,0616            ,22-JUL-19,05907432                        ,      2.49,         1,CENTRAL,        29,2019
00041605                        ,0992            ,22-JUL-19,06970789                        ,         1,         1,EAST   ,        29,2019
00041605                        ,0992            ,22-JUL-19,00093503                        ,      2.79,         1,EAST   ,        29,2019
00041614                        ,3496            ,22-JUL-19,00093160                        ,      3.49,         1,SOUTH  ,        29,2019
00041620                        ,4836            ,22-JUL-19,00087437                        ,      2.19,         1,SOUTH  ,        29,2019
00041620                        ,4836            ,22-JUL-19,00778299                        ,      2.19,         1,SOUTH  ,        29,2019
00041620                        ,4836            ,22-JUL-19,05290841                        ,      4.12,         1,SOUTH  ,        29,2019
00041625                        ,4766            ,22-JUL-19,03297295                        ,      1.25,         1,WEST   ,        29,2019
00041627                        ,4982            ,22-JUL-19,00100950                        ,      2.49,         1,WEST   ,        29,2019
00041633                        ,0308            ,22-JUL-19,00767388                        ,       .55,         1,EAST   ,        29,2019
00041633                        ,0308            ,22-JUL-19,00377760                        ,     12.18,         2,EAST   ,        29,2019
00041636                        ,4017            ,22-JUL-19,04734398                        ,       .63,         1,WEST   ,        29,2019
00041648                        ,4453            ,23-JUL-19,00071987                        ,      1.25,         1,SOUTH  ,        29,2019
00041651                        ,0401            ,23-JUL-19,00008588                        ,       .64,         1,CENTRAL,        29,2019
00041651                        ,0401            ,23-JUL-19,00177721                        ,         2,         2,CENTRAL,        29,2019
00041651                        ,0401            ,23-JUL-19,00087709                        ,      7.98,         2,CENTRAL,        29,2019
00041660                        ,1836            ,23-JUL-19,00975007                        ,      2.49,         1,SOUTH  ,        29,2019
00041678                        ,2211            ,23-JUL-19,00087712                        ,      5.99,         1,WEST   ,        29,2019
00041684                        ,4458            ,23-JUL-19,00587920                        ,       2.4,         2,SOUTH  ,        29,2019
00041696                        ,0361            ,23-JUL-19,06514644                        ,      6.99,         1,SOUTH  ,        29,2019
00041699                        ,3411            ,23-JUL-19,04075930                        ,      1.89,         1,SOUTH  ,        29,2019
00041701                        ,3267            ,23-JUL-19,00513061                        ,      2.99,         1,SOUTH  ,        29,2019
00041704                        ,2102            ,23-JUL-19,00084666                        ,      1.99,         1,SOUTH  ,        29,2019
00041704                        ,2102            ,23-JUL-19,00074266                        ,      6.99,         1,SOUTH  ,        29,2019
00041721                        ,4420            ,23-JUL-19,00277417                        ,      2.69,         1,EAST   ,        29,2019
00041729                        ,1277            ,24-JUL-19,00340083                        ,       .59,         1,CENTRAL,        29,2019
00041733                        ,0361            ,24-JUL-19,00008476                        ,         3,         2,SOUTH  ,        29,2019
00041734                        ,1251            ,24-JUL-19,04011364                        ,      3.29,         1,EAST   ,        29,2019
00041735                        ,4171            ,24-JUL-19,00667928                        ,         1,         1,EAST   ,        29,2019
00041745                        ,3398            ,24-JUL-19,06842125                        ,       2.5,         1,SOUTH  ,        29,2019
00041750                        ,3904            ,24-JUL-19,00536255                        ,      1.29,         1,EAST   ,        29,2019
00041750                        ,3904            ,24-JUL-19,07064690                        ,      2.99,         1,EAST   ,        29,2019
00041781                        ,2512            ,24-JUL-19,01339136                        ,     10.66,         1,WEST   ,        29,2019
00041782                        ,1495            ,24-JUL-19,05114373                        ,      2.99,         1,CENTRAL,        29,2019
00041782                        ,1495            ,24-JUL-19,00761072                        ,      4.99,         1,CENTRAL,        29,2019
00041785                        ,3820            ,24-JUL-19,00094747                        ,      1.99,         1,CENTRAL,        29,2019
00041787                        ,2244            ,24-JUL-19,00100064                        ,      2.19,         1,CENTRAL,        29,2019
00041791                        ,0651            ,23-JUL-19,00101153                        ,         1,         1,CENTRAL,        29,2019
00041792                        ,3003            ,23-JUL-19,03132803                        ,      7.78,         2,CENTRAL,        29,2019
00041793                        ,0845            ,24-JUL-19,06230988                        ,      1.99,         1,EAST   ,        29,2019
00041802                        ,0554            ,24-JUL-19,00248944                        ,     14.99,         1,CENTRAL,        29,2019
00041808                        ,0766            ,24-JUL-19,00099576                        ,       .59,         1,CENTRAL,        29,2019
00041808                        ,0766            ,24-JUL-19,04959872                        ,      5.56,         4,CENTRAL,        29,2019
00041810                        ,3603            ,24-JUL-19,00089822                        ,       .78,         2,SOUTH  ,        29,2019
00041810                        ,3603            ,24-JUL-19,03781030                        ,       .97,         1,SOUTH  ,        29,2019
00041814                        ,2442            ,24-JUL-19,05375621                        ,     13.78,         2,WEST   ,        29,2019
00041826                        ,3060            ,24-JUL-19,06443064                        ,      4.79,         1,SOUTH  ,        29,2019
00041835                        ,1245            ,24-JUL-19,04644577                        ,       3.6,         2,EAST   ,        29,2019
00041836                        ,0453            ,24-JUL-19,01447941                        ,      1.59,         1,EAST   ,        29,2019
00041836                        ,0453            ,24-JUL-19,00084844                        ,      1.78,         2,EAST   ,        29,2019
00041847                        ,2442            ,25-JUL-19,03790691                        ,      1.42,         1,WEST   ,        29,2019
00041862                        ,2391            ,25-JUL-19,00761233                        ,         1,         1,WEST   ,        29,2019
00041872                        ,2780            ,25-JUL-19,00096098                        ,       1.5,         1,WEST   ,        29,2019
00041872                        ,2780            ,25-JUL-19,07003528                        ,       1.5,         1,WEST   ,        29,2019
00041874                        ,0428            ,25-JUL-19,00095772                        ,      1.38,         2,CENTRAL,        29,2019
00041880                        ,2541            ,25-JUL-19,00008497                        ,       .65,         1,WEST   ,        29,2019
00041884                        ,4778            ,25-JUL-19,01360338                        ,      12.3,         1,WEST   ,        29,2019
00041894                        ,3635            ,25-JUL-19,06683525                        ,      6.99,         1,SOUTH  ,        29,2019
00041900                        ,2512            ,25-JUL-19,00089190                        ,         1,         1,WEST   ,        29,2019
00041901                        ,0651            ,25-JUL-19,00288675                        ,         1,         1,CENTRAL,        29,2019
00041902                        ,3243            ,25-JUL-19,05962554                        ,         2,         2,SOUTH  ,        29,2019
00041925                        ,0438            ,25-JUL-19,00377730                        ,     10.82,         2,CENTRAL,        29,2019
00041927                        ,4037            ,25-JUL-19,06664187                        ,      5.99,         1,EAST   ,        29,2019
00041934                        ,1241            ,25-JUL-19,00088715                        ,       .99,         1,EAST   ,        29,2019
00041934                        ,1241            ,25-JUL-19,00092198                        ,       .99,         1,EAST   ,        29,2019
00041959                        ,1895            ,26-JUL-19,06770194                        ,       .99,         1,EAST   ,        29,2019
00041962                        ,0845            ,26-JUL-19,05107273                        ,      1.99,         1,EAST   ,        29,2019
00041965                        ,3205            ,26-JUL-19,00084766                        ,      2.49,         1,SOUTH  ,        29,2019
00041965                        ,3205            ,26-JUL-19,00101741                        ,      4.79,         1,SOUTH  ,        29,2019
00041970                        ,4614            ,26-JUL-19,06519466                        ,      3.69,         1,WEST   ,        29,2019
00041976                        ,3893            ,26-JUL-19,06412074                        ,         2,         2,SOUTH  ,        29,2019
00041981                        ,3784            ,26-JUL-19,04004061                        ,      3.98,         2,CENTRAL,        29,2019
00041982                        ,3582            ,26-JUL-19,00095784                        ,      1.79,         1,SOUTH  ,        29,2019
00041983                        ,3411            ,26-JUL-19,00099358                        ,       .89,         1,SOUTH  ,        29,2019
00041998                        ,2004            ,26-JUL-19,00513328                        ,      2.89,         1,EAST   ,        29,2019
00042005                        ,3758            ,25-JUL-19,00951282                        ,      5.99,         1,SOUTH  ,        29,2019
00042012                        ,2507            ,26-JUL-19,00093161                        ,      2.49,         1,WEST   ,        29,2019
00042022                        ,3840            ,26-JUL-19,00679815                        ,       .99,         1,EAST   ,        29,2019
00042022                        ,3840            ,26-JUL-19,05340640                        ,      2.98,         2,EAST   ,        29,2019
00042024                        ,1277            ,26-JUL-19,00956034                        ,     10.49,         1,CENTRAL,        29,2019
00042030                        ,0991            ,26-JUL-19,04604336                        ,      2.22,         1,EAST   ,        29,2019
00042032                        ,1192            ,26-JUL-19,04295228                        ,       4.5,         3,EAST   ,        29,2019
00042037                        ,0594            ,26-JUL-19,00266648                        ,         2,         2,CENTRAL,        29,2019
00042040                        ,1631            ,26-JUL-19,04417658                        ,      3.39,         1,WEST   ,        29,2019
00042041                        ,4457            ,26-JUL-19,01337206                        ,     13.21,         1,SOUTH  ,        29,2019
00042042                        ,4457            ,26-JUL-19,06770616                        ,      3.99,         1,SOUTH  ,        29,2019
00042046                        ,4085            ,26-JUL-19,00761332                        ,      3.67,         1,CENTRAL,        29,2019
00042059                        ,3687            ,26-JUL-19,00761881                        ,       .89,         1,SOUTH  ,        29,2019
00042060                        ,3687            ,26-JUL-19,03817318                        ,      2.97,         1,SOUTH  ,        29,2019
00042061                        ,3964            ,26-JUL-19,00191447                        ,         1,         1,WEST   ,        29,2019
00042061                        ,3964            ,26-JUL-19,06828722                        ,      3.49,         1,WEST   ,        29,2019
00042077                        ,3904            ,27-JUL-19,00198612                        ,      2.19,         1,EAST   ,        29,2019
00042085                        ,1241            ,27-JUL-19,00147508                        ,      1.99,         1,EAST   ,        29,2019
00042086                        ,3164            ,27-JUL-19,06205896                        ,      2.99,         1,SOUTH  ,        29,2019
00042095                        ,2102            ,27-JUL-19,05902017                        ,      7.98,         2,SOUTH  ,        29,2019
00042103                        ,1290            ,27-JUL-19,00096731                        ,         1,         1,CENTRAL,        29,2019
00042103                        ,1290            ,27-JUL-19,03946784                        ,       3.7,         1,CENTRAL,        29,2019
00042107                        ,4809            ,27-JUL-19,00972043                        ,      3.69,         1,CENTRAL,        29,2019
00042108                        ,0438            ,27-JUL-19,00008512                        ,        .8,         1,CENTRAL,        29,2019
00042108                        ,0438            ,27-JUL-19,04188170                        ,       2.5,         1,CENTRAL,        29,2019
00042110                        ,3784            ,27-JUL-19,04004061                        ,      1.99,         1,CENTRAL,        29,2019
00042111                        ,2420            ,27-JUL-19,06269384                        ,      1.88,         1,WEST   ,        29,2019
00042117                        ,3785            ,27-JUL-19,00709734                        ,      2.99,         1,EAST   ,        29,2019
00042117                        ,3785            ,27-JUL-19,00455060                        ,       3.5,         1,EAST   ,        29,2019
00042117                        ,3785            ,27-JUL-19,03072078                        ,      5.78,         2,EAST   ,        29,2019
00042122                        ,2607            ,27-JUL-19,05003755                        ,       .99,         1,WEST   ,        29,2019
00042125                        ,1437            ,27-JUL-19,05039892                        ,      1.25,         1,WEST   ,        29,2019
00042131                        ,0117            ,26-JUL-19,04950056                        ,      1.39,         1,EAST   ,        29,2019
00042131                        ,0117            ,26-JUL-19,06262787                        ,      3.98,         2,EAST   ,        29,2019
00042131                        ,0117            ,26-JUL-19,04448538                        ,       5.5,         1,EAST   ,        29,2019
00042134                        ,1873            ,26-JUL-19,00813737                        ,      3.79,         1,CENTRAL,        29,2019
00042138                        ,3358            ,27-JUL-19,00082528                        ,         1,         1,SOUTH  ,        29,2019
00042147                        ,1916            ,27-JUL-19,00353573                        ,         1,         1,WEST   ,        29,2019
00042151                        ,3809            ,27-JUL-19,06600626                        ,      1.99,         1,CENTRAL,        29,2019
00042153                        ,0590            ,27-JUL-19,00094183                        ,         2,         2,CENTRAL,        29,2019
00042153                        ,0590            ,27-JUL-19,00894240                        ,       1.2,         2,CENTRAL,        29,2019
00042153                        ,0590            ,27-JUL-19,07105410                        ,      3.69,         1,CENTRAL,        29,2019
00042153                        ,0590            ,27-JUL-19,05974037                        ,     14.98,         2,CENTRAL,        29,2019
00042166                        ,2264            ,27-JUL-19,00100940                        ,      3.29,         1,SOUTH  ,        29,2019
00042170                        ,0577            ,27-JUL-19,05749417                        ,      3.99,         1,CENTRAL,        29,2019
00042190                        ,3014            ,27-JUL-19,00072569                        ,      1.19,         1,SOUTH  ,        29,2019
00042191                        ,1270            ,27-JUL-19,05472035                        ,      5.99,         1,CENTRAL,        29,2019
00042192                        ,0136            ,27-JUL-19,04029886                        ,       .99,         1,EAST   ,        29,2019
00042192                        ,0136            ,27-JUL-19,04848906                        ,      5.99,         1,EAST   ,        29,2019
00042194                        ,4774            ,27-JUL-19,02198864                        ,         5,         2,WEST   ,        29,2019
00042209                        ,2630            ,28-JUL-19,01018882                        ,      5.37,         1,CENTRAL,        30,2019
00042233                        ,2986            ,28-JUL-19,00101023                        ,         1,         1,SOUTH  ,        30,2019
00042245                        ,0099            ,28-JUL-19,06098051                        ,      2.49,         1,SOUTH  ,        30,2019
00042265                        ,3496            ,27-JUL-19,06549865                        ,      6.97,         1,SOUTH  ,        29,2019
00042268                        ,4011            ,27-JUL-19,05307271                        ,         5,         2,SOUTH  ,        29,2019
00042269                        ,3151            ,27-JUL-19,00315740                        ,      1.25,         1,CENTRAL,        29,2019
00042269                        ,3151            ,27-JUL-19,00101278                        ,      1.49,         1,CENTRAL,        29,2019
00042271                        ,4716            ,27-JUL-19,00137947                        ,      2.99,         1,WEST   ,        29,2019
00042272                        ,2507            ,27-JUL-19,05340645                        ,      1.99,         1,WEST   ,        29,2019
00042274                        ,1652            ,27-JUL-19,00101711                        ,         6,         1,CENTRAL,        29,2019
00042278                        ,1924            ,28-JUL-19,06729608                        ,      8.99,         1,SOUTH  ,        30,2019
00042280                        ,2150            ,28-JUL-19,01015724                        ,         1,         1,EAST   ,        30,2019
00042290                        ,4171            ,28-JUL-19,00101885                        ,      5.99,         1,EAST   ,        30,2019
00042291                        ,2710            ,28-JUL-19,00103141                        ,      5.29,         1,WEST   ,        30,2019
00042298                        ,4713            ,28-JUL-19,05058019                        ,      1.78,         2,SOUTH  ,        30,2019
00042302                        ,2102            ,28-JUL-19,06478090                        ,      4.99,         1,SOUTH  ,        30,2019
00042307                        ,2512            ,27-JUL-19,06285345                        ,      4.96,         1,WEST   ,        29,2019
00042321                        ,1245            ,28-JUL-19,04278004                        ,      4.98,         2,EAST   ,        30,2019
00042329                        ,1699            ,28-JUL-19,01023718                        ,      1.28,         1,EAST   ,        30,2019
00042329                        ,1699            ,28-JUL-19,00094541                        ,      2.49,         1,EAST   ,        30,2019
00042342                        ,0060            ,29-JUL-19,00084759                        ,      1.69,         1,EAST   ,        30,2019
00042347                        ,2264            ,29-JUL-19,00008436                        ,       .55,         1,SOUTH  ,        30,2019
00042352                        ,4568            ,29-JUL-19,06287879                        ,      3.49,         1,EAST   ,        30,2019
00042352                        ,4568            ,29-JUL-19,00709948                        ,      4.99,         1,EAST   ,        30,2019
00042352                        ,4568            ,29-JUL-19,06583495                        ,      7.99,         1,EAST   ,        30,2019
00042372                        ,2433            ,29-JUL-19,01411329                        ,      7.12,         1,WEST   ,        30,2019
00042390                        ,4414            ,29-JUL-19,00084910                        ,      3.57,         1,CENTRAL,        30,2019
00042392                        ,3523            ,29-JUL-19,01083000                        ,      2.99,         1,SOUTH  ,        30,2019
00042397                        ,1770            ,29-JUL-19,06200009                        ,      6.99,         1,CENTRAL,        30,2019
00042415                        ,4078            ,29-JUL-19,00088715                        ,      1.25,         1,EAST   ,        30,2019
00042422                        ,1729            ,29-JUL-19,05990903                        ,      1.89,         1,CENTRAL,        30,2019
00042427                        ,3445            ,29-JUL-19,00788087                        ,      8.28,        12,SOUTH  ,        30,2019
00042437                        ,2435            ,30-JUL-19,00906683                        ,      2.49,         1,WEST   ,        30,2019
00042443                        ,4987            ,30-JUL-19,02778043                        ,      1.19,         1,CENTRAL,        30,2019
00042447                        ,1885            ,30-JUL-19,05853151                        ,      2.79,         1,SOUTH  ,        30,2019
00042447                        ,1885            ,30-JUL-19,05860937                        ,      2.99,         1,SOUTH  ,        30,2019
00042447                        ,1885            ,30-JUL-19,07088965                        ,      4.59,         1,SOUTH  ,        30,2019
00042453                        ,2756            ,29-JUL-19,02803678                        ,      3.99,         1,CENTRAL,        30,2019
00042456                        ,2435            ,29-JUL-19,00101787                        ,      4.99,         1,WEST   ,        30,2019
00042464                        ,3314            ,29-JUL-19,02617246                        ,      2.99,         1,SOUTH  ,        30,2019
00042467                        ,3486            ,29-JUL-19,05475737                        ,      3.99,         1,SOUTH  ,        30,2019
00042467                        ,3486            ,29-JUL-19,00099932                        ,      9.99,         1,SOUTH  ,        30,2019
00042501                        ,3004            ,30-JUL-19,07105366                        ,      1.39,         1,SOUTH  ,        30,2019
00042501                        ,3004            ,30-JUL-19,00777757                        ,      1.67,         1,SOUTH  ,        30,2019
00042501                        ,3004            ,30-JUL-19,00642909                        ,      1.77,         1,SOUTH  ,        30,2019
00042510                        ,0982            ,30-JUL-19,00266854                        ,         2,         2,EAST   ,        30,2019
00042510                        ,0982            ,30-JUL-19,00084775                        ,      1.99,         1,EAST   ,        30,2019
00042510                        ,0982            ,30-JUL-19,06791621                        ,      1.99,         1,EAST   ,        30,2019
00042513                        ,2022            ,30-JUL-19,00536285                        ,      1.29,         1,SOUTH  ,        30,2019
00042516                        ,2019            ,30-JUL-19,05110752                        ,      2.48,         1,SOUTH  ,        30,2019
00042516                        ,2019            ,30-JUL-19,00092890                        ,      3.39,         1,SOUTH  ,        30,2019
00042522                        ,4766            ,29-JUL-19,04886772                        ,      4.29,         1,WEST   ,        30,2019
00042545                        ,4293            ,30-JUL-19,00085355                        ,         1,         1,SOUTH  ,        30,2019
00042561                        ,4857            ,31-JUL-19,06793430                        ,       2.5,         1,CENTRAL,        30,2019
00042565                        ,4778            ,31-JUL-19,00365542                        ,      1.77,         1,WEST   ,        30,2019
00042565                        ,4778            ,31-JUL-19,05389384                        ,      3.59,         1,WEST   ,        30,2019
00042565                        ,4778            ,31-JUL-19,01372660                        ,      9.71,         1,WEST   ,        30,2019
00042572                        ,2541            ,30-JUL-19,00524131                        ,      2.19,         1,WEST   ,        30,2019
00042572                        ,2541            ,30-JUL-19,05128303                        ,      2.79,         1,WEST   ,        30,2019
00042580                        ,3060            ,30-JUL-19,00009276                        ,        .5,         1,SOUTH  ,        30,2019
00042581                        ,2629            ,30-JUL-19,06792046                        ,       .89,         1,WEST   ,        30,2019
00042584                        ,4218            ,30-JUL-19,01362160                        ,     10.19,         2,EAST   ,        30,2019
00042589                        ,2189            ,30-JUL-19,00072569                        ,      1.25,         1,EAST   ,        30,2019
00042623                        ,2433            ,31-JUL-19,07017534                        ,      4.97,         1,WEST   ,        30,2019
00042635                        ,0984            ,31-JUL-19,05107273                        ,      1.99,         1,EAST   ,        30,2019
00042637                        ,4623            ,31-JUL-19,01393079                        ,      6.59,         2,EAST   ,        30,2019
00042638                        ,3496            ,31-JUL-19,02807729                        ,      3.98,         2,SOUTH  ,        30,2019
00042642                        ,3811            ,31-JUL-19,05642302                        ,       1.5,         1,SOUTH  ,        30,2019
00042644                        ,1270            ,31-JUL-19,00662486                        ,         1,         4,CENTRAL,        30,2019
00042644                        ,1270            ,31-JUL-19,07116235                        ,         4,         4,CENTRAL,        30,2019
00042644                        ,1270            ,31-JUL-19,03974210                        ,      1.49,         1,CENTRAL,        30,2019
00042645                        ,1554            ,31-JUL-19,06712827                        ,         1,         1,EAST   ,        30,2019
00042645                        ,1554            ,31-JUL-19,06758326                        ,      5.51,         1,EAST   ,        30,2019
00042670                        ,4037            ,31-JUL-19,02617270                        ,      4.98,         2,EAST   ,        30,2019
00042673                        ,2638            ,30-JUL-19,00087456                        ,      3.99,         1,WEST   ,        30,2019
00042674                        ,3842            ,31-JUL-19,02650538                        ,      1.37,         1,SOUTH  ,        30,2019
00042694                        ,0184            ,01-AUG-19,03782115                        ,      1.51,         1,EAST   ,        30,2019
00042706                        ,4183            ,01-AUG-19,07124843                        ,      2.49,         1,WEST   ,        30,2019
00042708                        ,3044            ,01-AUG-19,00491609                        ,      1.99,         1,EAST   ,        30,2019
00042717                        ,0992            ,01-AUG-19,04797645                        ,      2.87,         1,EAST   ,        30,2019
00042734                        ,2232            ,01-AUG-19,04868164                        ,      2.99,         1,CENTRAL,        30,2019
00042735                        ,3411            ,01-AUG-19,05753033                        ,      2.29,         1,SOUTH  ,        30,2019
00042742                        ,1082            ,01-AUG-19,05107273                        ,      2.49,         1,EAST   ,        30,2019
00042747                        ,2575            ,01-AUG-19,06785463                        ,       1.5,         2,WEST   ,        30,2019
00042757                        ,2780            ,01-AUG-19,00551347                        ,         1,         1,WEST   ,        30,2019
00042764                        ,3582            ,01-AUG-19,05107273                        ,      2.19,         1,SOUTH  ,        30,2019
00042770                        ,0655            ,01-AUG-19,00080500                        ,      2.99,         1,CENTRAL,        30,2019
00042777                        ,1433            ,01-AUG-19,00767019                        ,       1.8,         3,WEST   ,        30,2019
00042780                        ,3214            ,01-AUG-19,06371367                        ,     14.99,         1,SOUTH  ,        30,2019
00042785                        ,0779            ,01-AUG-19,06691215                        ,       .89,         1,CENTRAL,        30,2019
00042794                        ,3418            ,02-AUG-19,06757946                        ,      1.99,         1,SOUTH  ,        30,2019
00042794                        ,3418            ,02-AUG-19,06501461                        ,      5.99,         1,SOUTH  ,        30,2019
00042803                        ,2143            ,02-AUG-19,00097788                        ,      2.79,         1,EAST   ,        30,2019
00042808                        ,1748            ,02-AUG-19,00074266                        ,      6.99,         1,WEST   ,        30,2019
00042813                        ,2320            ,02-AUG-19,06785463                        ,       .75,         1,WEST   ,        30,2019
00042813                        ,2320            ,02-AUG-19,04008756                        ,       6.7,         1,WEST   ,        30,2019
00042828                        ,4604            ,02-AUG-19,00100940                        ,      3.29,         1,WEST   ,        30,2019
00042833                        ,2584            ,02-AUG-19,00008503                        ,      1.65,         5,CENTRAL,        30,2019
00042835                        ,4809            ,02-AUG-19,06856849                        ,      1.99,         1,CENTRAL,        30,2019
00042837                        ,1399            ,02-AUG-19,00094014                        ,      5.99,         1,SOUTH  ,        30,2019
00042848                        ,1270            ,02-AUG-19,07156258                        ,      7.58,         2,CENTRAL,        30,2019
00042851                        ,3186            ,02-AUG-19,06777665                        ,       2.5,         1,CENTRAL,        30,2019
00042855                        ,0242            ,01-AUG-19,06878285                        ,      8.99,         1,EAST   ,        30,2019
00042858                        ,3486            ,01-AUG-19,00452938                        ,         1,         1,SOUTH  ,        30,2019
00042878                        ,2575            ,02-AUG-19,06074103                        ,       2.5,         1,WEST   ,        30,2019
00042895                        ,2017            ,02-AUG-19,05450154                        ,      1.58,         2,CENTRAL,        30,2019
00042914                        ,4904            ,02-AUG-19,00098962                        ,      1.49,         1,CENTRAL,        30,2019
00042914                        ,4904            ,02-AUG-19,04886772                        ,      4.29,         1,CENTRAL,        30,2019
00042914                        ,4904            ,02-AUG-19,06463005                        ,      4.57,         1,CENTRAL,        30,2019
00042918                        ,2555            ,02-AUG-19,00277712                        ,      1.49,         1,WEST   ,        30,2019
00042918                        ,2555            ,02-AUG-19,06856846                        ,      2.99,         1,WEST   ,        30,2019
00042927                        ,3895            ,02-AUG-19,00965270                        ,      1.65,         3,SOUTH  ,        30,2019
00042931                        ,1015            ,03-AUG-19,00098962                        ,         3,         2,EAST   ,        30,2019
00042931                        ,1015            ,03-AUG-19,00376929                        ,      8.98,         2,EAST   ,        30,2019
00042933                        ,3022            ,03-AUG-19,00959446                        ,      3.19,         1,SOUTH  ,        30,2019
00042935                        ,2406            ,03-AUG-19,04135040                        ,      9.99,         1,WEST   ,        30,2019
00042940                        ,0631            ,03-AUG-19,00321322                        ,      1.99,         1,CENTRAL,        30,2019
00042940                        ,0631            ,03-AUG-19,04017210                        ,      1.99,         1,CENTRAL,        30,2019
00042942                        ,2986            ,03-AUG-19,04853834                        ,         1,         1,SOUTH  ,        30,2019
